    0.669521E+0000  0.144293E-0001  0.264884E+0000  0.531543E+0000  0.181574E+0000  0.794679E-0001  0.178534E+0001  0.153652E+0001
    0.674718E+0000  0.144145E-0001  0.264041E+0000  0.530922E+0000  0.181762E+0000  0.793041E-0001  0.177399E+0001  0.152503E+0001
    0.679916E+0000  0.143999E-0001  0.263210E+0000  0.530306E+0000  0.181946E+0000  0.791440E-0001  0.176283E+0001  0.151373E+0001
    0.685113E+0000  0.143857E-0001  0.262391E+0000  0.529694E+0000  0.182126E+0000  0.789875E-0001  0.175188E+0001  0.150262E+0001
    0.690308E+0000  0.143717E-0001  0.261583E+0000  0.529089E+0000  0.182302E+0000  0.788346E-0001  0.174112E+0001  0.149168E+0001
    0.695503E+0000  0.143581E-0001  0.260788E+0000  0.528491E+0000  0.182475E+0000  0.786852E-0001  0.173054E+0001  0.148092E+0001
    0.700698E+0000  0.143448E-0001  0.260004E+0000  0.527900E+0000  0.182645E+0000  0.785394E-0001  0.172015E+0001  0.147032E+0001
    0.705893E+0000  0.143318E-0001  0.259231E+0000  0.527317E+0000  0.182810E+0000  0.783972E-0001  0.170994E+0001  0.145989E+0001
    0.711091E+0000  0.143191E-0001  0.258468E+0000  0.526742E+0000  0.182972E+0000  0.782587E-0001  0.169989E+0001  0.144961E+0001
    0.716289E+0000  0.143068E-0001  0.257717E+0000  0.526176E+0000  0.183130E+0000  0.781240E-0001  0.169003E+0001  0.143948E+0001
    0.721489E+0000  0.142948E-0001  0.256977E+0000  0.525619E+0000  0.183283E+0000  0.779932E-0001  0.168033E+0001  0.142951E+0001
    0.726689E+0000  0.142832E-0001  0.256247E+0000  0.525070E+0000  0.183432E+0000  0.778663E-0001  0.167080E+0001  0.141967E+0001
    0.731890E+0000  0.142719E-0001  0.255527E+0000  0.524530E+0000  0.183578E+0000  0.777432E-0001  0.166142E+0001  0.140997E+0001
    0.737090E+0000  0.142609E-0001  0.254816E+0000  0.523998E+0000  0.183719E+0000  0.776236E-0001  0.165219E+0001  0.140039E+0001
    0.742291E+0000  0.142503E-0001  0.254114E+0000  0.523473E+0000  0.183856E+0000  0.775077E-0001  0.164311E+0001  0.139093E+0001
    0.747492E+0000  0.142399E-0001  0.253422E+0000  0.522954E+0000  0.183990E+0000  0.773951E-0001  0.163416E+0001  0.138159E+0001
